mode,start_station_id,start_station_name,year,trips,start_trips,end_trips,touchpoints,station_lat,station_lng,months_covered,crashes_within_500m,crashes_within_500m_per_100k_trips,risk_proxy_available,data_quality
nyc,4620.02,Adelphi St & Myrtle Ave,2020,28337,14201,14136,28337,40.69308295276165,-73.97178900545241,12,208,734.0226558915905,1,yearly
nyc,4623.02,Knickerbocker Ave & Halsey St,2020,6197,3110,3087,6197,40.693,-73.90824,12,250,4034.2101016620945,1,yearly
nyc,4628.05,Willoughby St & Fleet St,2020,36003,17977,18026,36003,40.691965962407515,-73.98130196693951,12,298,827.7088020442742,1,yearly
nyc,4632.10,Central Ave & Woodbine St,2020,7454,3728,3726,7454,40.69296,-73.91605,12,268,3595.3850281727928,1,yearly
nyc,4634.02,Willoughby Ave & Walworth St,2020,22579,11254,11325,22579,40.693317008984124,-73.9538199581027,12,259,1147.0835732317641,1,yearly
nyc,4637.06,Fulton St & Adams St,2020,43935,21906,22029,43935,40.69241801070255,-73.98949496100795,12,284,646.4094685330602,1,yearly
nyc,4640.01,Bushwick Ave & Harman St,2020,10724,5372,5352,10724,40.69356,-73.92524,12,257,2396.4938455800075,1,yearly
nyc,4645.09,Hicks St & Montague St,2020,31201,15681,15520,31201,40.69512801399957,-73.99595097163088,12,208,666.6452998301336,1,yearly
nyc,4651.02,Clinton Ave & Myrtle Ave,2020,37184,18798,18386,37184,40.693261,-73.968896,12,189,508.2831325301205,1,yearly
nyc,4654.01,Norman St & Wyckoff Ave,2020,8001,3994,4007,8001,40.69517,-73.90311,12,185,2312.2109736282964,1,yearly
nyc,4656.03,Pulaski St & Marcus Garvey Blvd,2020,12916,6454,6462,12916,40.69339801239976,-73.939877,12,199,1540.7246825642615,1,yearly
nyc,4659.02,Myrtle Ave & St Edwards St,2020,22589,11275,11314,22589,40.693270007840766,-73.97703895841725,12,238,1053.6101642392316,1,yearly
nyc,4663.02,Knickerbocker Ave & Hancock St,2020,6446,3294,3152,6446,40.69385,-73.90974,12,254,3940.428172510084,1,yearly
nyc,4663.06,Putnam Ave & Knickerbocker Ave,2020,6640,3415,3225,6640,40.69545,-73.91164,12,285,4292.168674698795,1,yearly
nyc,4665.02,Willoughby Ave & Tompkins Ave,2020,19689,9837,9852,19689,40.69425400192895,-73.94626900964471,12,166,843.1103661943217,1,yearly
nyc,4668.08,Johnson St & Gold St,2020,30001,14994,15007,30001,40.694748956811345,-73.9836249494145,12,384,1279.957334755508,1,yearly
nyc,4672.01,Menahan St & Central Ave,2020,5838,2954,2884,5838,40.69543,-73.9196,12,307,5258.650222679,1,yearly
nyc,4677.01,Cadman Plaza E & Tillary St,2020,984,498,486,984,40.69597695310975,-73.99014895695122,1,244,24796.747967479674,1,yearly
nyc,4677.06,Montague St & Clinton St,2020,31635,15840,15795,31635,40.694272471627265,-73.99232560751489,12,184,581.6342658447921,1,yearly
nyc,4677.1,Cadman Plaza E & Johnson St,2020,23458,11696,11762,23458,40.69531700797627,-73.99015700708348,12,246,1048.6827521527837,1,yearly
nyc,4680.05,Bushwick Ave & Dekalb Ave,2020,9699,5109,4590,9699,40.69502,-73.92825,12,289,2979.6886276935766,1,yearly
nyc,4683.02,Emerson Pl & Myrtle Ave,2020,30536,15283,15253,30536,40.6936310187332,-73.9622359428423,12,163,533.7961750065497,1,yearly
nyc,4689.03,Suydam St & Broadway,2020,15374,7780,7594,15374,40.69544,-73.93223,12,340,2211.5259529075065,1,yearly
nyc,4692.01,Clermont Ave & Park Ave,2020,12613,6318,6295,12613,40.69573398310559,-73.9712969755557,12,233,1847.3004043447236,1,yearly
nyc,4695.04,Irving Ave & Halsey St,2020,7502,3752,3750,7502,40.69467,-73.90663,12,218,2905.8917621967475,1,yearly
nyc,4697.01,Throop Ave & Myrtle Ave,2020,10847,5460,5387,10847,40.69622902444828,-73.94371094824744,12,198,1825.389508619895,1,yearly
nyc,4700.06,Park Ave & St Edwards St,2020,11349,5626,5723,11349,40.69608901665891,-73.97803400609472,12,277,2440.74367785708,1,yearly
nyc,4707.03,Myrtle Ave & Marcy Ave,2020,16656,8342,8314,16656,40.6953980115878,-73.94954900545308,12,207,1242.7953890489914,1,yearly
nyc,4707.04,Nostrand Ave & Myrtle Ave,2020,14013,7016,6997,14013,40.6952700041823,-73.9523810041823,12,231,1648.469278527082,1,yearly
nyc,4710.06,Jay St & Tech Pl,2020,43840,21684,22156,43840,40.695065,-73.987167,12,333,759.5802919708029,1,yearly
nyc,4713.01,Central Ave & Himrod St,2020,8567,4332,4235,8567,40.69676,-73.92302,12,312,3641.8816388467376,1,yearly
nyc,4715.01,Franklin Ave & Myrtle Ave,2020,16207,8088,8119,16207,40.69454600405696,-73.95801394850949,12,260,1604.2450792867278,1,yearly
nyc,4718.08,Pierrepont St & Monroe Pl,2020,19703,9895,9808,19703,40.695356974924096,-73.99344000862968,12,138,700.4009541694159,1,yearly
nyc,4721.01,Cedar St & Evergreen Ave,2020,5779,2935,2844,5779,40.69671,-73.92807,12,302,5225.817615504413,1,yearly
nyc,4724.03,Washington Ave & Park Ave,2020,23442,11720,11722,23442,40.69610200931043,-73.96751001324947,12,173,737.991638938657,1,yearly
nyc,4729.01,Myrtle Ave & Lewis Ave,2020,12395,6312,6083,12395,40.69681992287478,-73.93756901887838,12,316,2549.4150867285193,1,yearly
nyc,4732.04,Carlton Ave & Park Ave,2020,15577,7698,7879,15577,40.69580700176732,-73.97355596512571,12,230,1476.535918341144,1,yearly
nyc,4732.08,Carlton Ave & Flushing Ave,2020,17305,8562,8743,17305,40.697787,-73.973736,12,168,970.8176827506502,1,yearly
nyc,4735.03,Putnam Ave & Wyckoff Ave,2020,7637,3883,3754,7637,40.69811,-73.90904,12,260,3404.478198245384,1,yearly
nyc,4735.16,Hancock St & Wyckoff Ave,2020,3429,1718,1711,3429,40.6972,-73.90674,12,230,6707.494896471275,1,yearly
nyc,4743.04,Linden St & Knickerbocker Ave,2020,3896,1945,1951,3896,40.69714,-73.91566,12,304,7802.874743326489,1,yearly
nyc,4748.07,Clinton St & Tillary St,2020,4851,2412,2439,4851,40.696232965292275,-73.99142095155203,3,167,3442.5891568748716,1,yearly
nyc,4751.01,Cedar St & Myrtle Ave,2020,9332,4710,4622,9332,40.697842,-73.926241,12,293,3139.7342477496786,1,yearly
nyc,4756.04,Brooklyn Bridge Park - Pier 2,2020,42548,21184,21364,42548,40.698458,-73.997178,12,93,218.57666635329508,1,yearly
nyc,4759.02,Willoughby Ave & Myrtle Ave,2020,16340,8149,8191,16340,40.69757,-73.93098,12,305,1866.5850673194616,1,yearly
nyc,4762.04,Clinton Ave & Flushing Ave,2020,16781,8231,8550,16781,40.69794,-73.96986801569625,12,150,893.8680650735952,1,yearly
nyc,4762.05,Flushing Ave & Vanderbilt Ave,2020,33015,16160,16855,33015,40.69795001062229,-73.97077596700161,12,152,460.3967893381796,1,yearly
nyc,4765.07,Cypress Ave & George St,2020,2847,1430,1417,2847,40.69812,-73.90271,12,181,6357.569371268001,1,yearly
nyc,4768.02,Park Ave & Marcus Garvey Blvd,2020,13001,6504,6497,13001,40.698617,-73.941342,12,348,2676.717175601877,1,yearly
nyc,4775.01,Irving Ave & Palmetto St,2020,7200,3622,3578,7200,40.698,-73.9127,12,285,3958.333333333333,1,yearly
nyc,4781.03,Concord St & Bridge St,2020,21880,10910,10970,21880,40.69766596120246,-73.98476401376841,12,398,1819.0127970749543,1,yearly
nyc,4784.02,Greene Av & Myrtle Av,2020,10678,5400,5278,10678,40.698568,-73.918877,12,339,3174.751826184679,1,yearly
nyc,4789.03,Clark St & Henry St,2020,46010,23572,22438,46010,40.69760100765212,-73.99344596836035,12,191,415.1271462725495,1,yearly
nyc,4792.03,Central Ave & Starr Street,2020,11603,5885,5718,11603,40.700003,-73.92834,12,289,2490.7351547013704,1,yearly
nyc,4798.02,Forest Ave & Summerfield St,2020,9430,4696,4734,9430,40.69922,-73.89795,12,144,1527.0413573700955,1,yearly
nyc,4798.10,Stephen St & Seneca Ave,2020,1836,933,903,1836,40.6988,-73.9007,12,168,9150.32679738562,1,yearly
nyc,4801.04,Melrose St & Broadway,2020,17182,8656,8526,17182,40.697481,-73.935877,12,338,1967.174950529624,1,yearly
nyc,4804.02,Dock 72 Way & Market St,2020,14367,7149,7218,14367,40.69985,-73.97141,12,98,682.1187443446787,1,yearly
nyc,4807.02,Madison St & Cypress Ave,2020,5254,2681,2573,5254,40.70068,-73.90742,12,234,4453.749524172059,1,yearly
nyc,4812.02,Nassau St & Navy St,2020,27238,12762,14476,27238,40.69839897298937,-73.98068900636895,12,294,1079.374403407005,1,yearly
nyc,4812.04,Sands St Gate,2020,20852,10321,10531,20852,40.699569,-73.979827,11,186,892.0007673124879,1,yearly
nyc,4816.02,Myrtle Ave & Linden St,2020,8990,4542,4448,8990,40.69943,-73.91337,12,275,3058.9543937708563,1,yearly
nyc,4816.05,Myrtle Ave & Grove St,2020,5379,2683,2696,5379,40.69905,-73.91516,12,289,5372.7458635434095,1,yearly
nyc,4818.03,Union Ave & Wallabout St,2020,13071,6528,6543,13071,40.70029500400434,-73.95032296492779,12,202,1545.4058603014307,1,yearly
nyc,4821.03,Sands St & Jay St,2020,1,0,1,1,40.700119,-73.9862,1,342,34200000.0,1,yearly
nyc,4821.06,Cadman Plaza E & Red Cross Pl,2020,29374,14604,14770,29374,40.69991795795638,-73.9897179645111,12,308,1048.546333492204,1,yearly
nyc,4824.03,Stockholm St & Wilson Ave,2020,14749,7382,7367,14749,40.699304,-73.923044,12,297,2013.6958437860192,1,yearly
nyc,4829.01,Columbia Heights & Cranberry St,2020,20990,10500,10490,20990,40.70037896289357,-73.995480959976,12,126,600.2858504049548,1,yearly
nyc,4832.07,Central Ave & Melrose St,2020,8477,4306,4171,8477,40.70112,-73.93039,12,272,3208.6823168573787,1,yearly
nyc,4837.03,Centre St & Seneca Ave,2020,3697,1858,1839,3697,40.69969,-73.9022,12,180,4868.812550716797,1,yearly
nyc,4840.06,Beaver St & Fayette St,2020,16014,8016,7998,16014,40.70099,-73.93921,12,369,2304.2337954289997,1,yearly
nyc,4843.01,5 St & Market St,2020,777,393,384,777,40.69999700681194,-73.97440100394162,2,108,13899.6138996139,1,yearly
nyc,4846.01,South St & Whitehall St,2020,62586,30902,31684,62586,40.70122100792269,-74.01234200509316,12,48,76.69446841146582,1,yearly
nyc,4850.04,Tompkins Ave & Hopkins St,2020,12790,6391,6399,12790,40.699576004520885,-73.94708400960688,12,241,1884.2845973416734,1,yearly
nyc,4856.05,Irving Ave & Harman St,2020,12419,6225,6194,12419,40.70108,-73.9179,12,324,2608.905708994283,1,yearly
nyc,4861.05,Henry St & Middagh St,2020,22421,11204,11217,22421,40.7003,-73.991581,12,252,1123.946300343428,1,yearly
nyc,4864.09,Wilson Ave & Troutman St,2020,12074,6126,5948,12074,40.70166,-73.92754,12,269,2227.9277786980288,1,yearly
nyc,4873.08,Evergreen Ave & Noll St,2020,12805,6546,6259,12805,40.70106,-73.93318,12,285,2225.693088637251,1,yearly
nyc,4880.11,Madison St & Seneca Ave,2020,5150,2589,2561,5150,40.70183,-73.90625,12,225,4368.9320388349515,1,yearly
nyc,4883.03,Broadway & Whipple St,2020,22840,11415,11425,22840,40.70166594974443,-73.94373001570897,12,291,1274.0805604203151,1,yearly
nyc,4889.06,Bus Slip & State St,2020,37045,18332,18713,37045,40.701907,-74.013942,12,56,151.16749898771764,1,yearly
nyc,4890.11,Menahan St & Wyckoff Ave,2020,6179,3100,3079,6179,40.70113,-73.91422,12,294,4758.051464638291,1,yearly
nyc,4895.03,Front St & Jay St,2020,39156,19154,20002,39156,40.702461,-73.986842,12,209,533.7623863520278,1,yearly
nyc,4895.09,Jay St & York St,2020,47045,22793,24252,47045,40.701403006669935,-73.98672696734712,12,222,471.8886172813264,1,yearly
nyc,4898.02,Irving Ave & DeKalb Ave,2020,12329,6201,6128,12329,40.7027,-73.92095,12,281,2279.179171060102,1,yearly
nyc,4903.08,Old Fulton St,2020,77545,38111,39434,77545,40.702771951151064,-73.99383600241153,12,165,212.77967631697726,1,yearly
nyc,4906.07,George St & Wilson Ave,2020,12812,6408,6404,12812,40.702997,-73.92997,12,226,1763.9712769278801,1,yearly
nyc,4914.03,Bushwick Ave & Forrest St,2020,9743,4898,4845,9743,40.70076,-73.93641,12,344,3530.7400184748026,1,yearly
nyc,4921.04,Cypress Ave & Palmetto St,2020,3581,1865,1716,3581,40.701573038508336,-73.90876294185685,12,247,6897.514660709298,1,yearly
nyc,4927.04,Front St & Gold St,2020,22801,11364,11437,22801,40.70224,-73.982578,12,120,526.292706460243,1,yearly
nyc,4931.05,Wyckoff Av & Stanhope St,2020,14024,7005,7019,14024,40.703545,-73.917775,12,237,1689.9600684540785,1,yearly
nyc,4936.01,Front St & Washington St,2020,66275,32360,33915,66275,40.70255096715587,-73.98940201617256,12,191,288.1931346661637,1,yearly
nyc,4939.07,Suydam St & Knickerbocker Ave,2020,26844,13434,13410,26844,40.702013,-73.923769,12,305,1136.194307852779,1,yearly
nyc,4947.04,Central Ave & Flushing Ave,2020,9624,4922,4702,9624,40.702831,-73.9333,12,223,2317.123857024106,1,yearly
nyc,4953.01,Wall St & South St,2020,57860,28005,29855,57860,40.70437,-74.00637,10,110,190.11406844106463,1,yearly
nyc,4953.04,South St & Gouverneur Ln,2020,76640,38435,38205,76640,40.70355397148197,-74.0067020079437,12,92,120.04175365344467,1,yearly
nyc,4954.07,Madison St & Woodward Ave,2020,6063,3065,2998,6063,40.70408,-73.90408,12,188,3100.7751937984494,1,yearly
nyc,4956.02,Humboldt St & Varet St,2020,13094,6512,6582,13094,40.70317202595598,-73.940636,12,327,2497.3270200091642,1,yearly
nyc,4962.01,Broadway & Battery Pl,2020,69650,33300,36350,69650,40.70463301001138,-74.01361700176672,12,120,172.29002153625268,1,yearly
nyc,4962.04,Water - Whitehall Plaza,2020,30227,14762,15465,30227,40.70255096317087,-74.01272301411362,12,76,251.43083997750352,1,yearly
nyc,4962.08,Broad St & Bridge St,2020,27636,13809,13827,27636,40.70365197013491,-74.01167797480795,12,122,441.4531770154871,1,yearly
nyc,4963.13,Menahan St & Seneca Ave,2020,5652,2869,2783,5652,40.70461,-73.91054,12,198,3503.184713375796,1,yearly
nyc,4965.01,Lorimer St & Broadway,2020,8963,4525,4438,8963,40.704117956703755,-73.94818595852031,12,227,2532.634162668749,1,yearly
nyc,4971.01,Hart St & Wyckoff Ave,2020,5725,2892,2833,5725,40.704876,-73.919911,12,227,3965.0655021834064,1,yearly
nyc,4979.07,Knickerbocker Ave & George St,2020,14216,7097,7119,14216,40.704425,-73.92836,12,208,1463.1401238041642,1,yearly
nyc,4987.06,White St & Moore St,2020,13862,6921,6941,13862,40.704508,-73.9351,12,200,1442.7932477276006,1,yearly
nyc,4990.01,Railroad Ave & Kay Ave,2020,1956,972,984,1956,40.705311952024125,-73.97100093164828,12,30,1533.7423312883436,1,yearly
nyc,4993.02,Pearl St & Hanover Square,2020,56359,28141,28218,56359,40.704717957558685,-74.00926001123867,12,130,230.66413527564364,1,yearly
nyc,4993.12,Old Slip & Front St,2020,5882,2813,3069,5882,40.70379900205453,-74.00838699753456,3,108,1836.1101666099964,1,yearly
nyc,4993.13,Old Slip & South St,2020,495,235,260,495,40.70336697199479,-74.0078679721576,1,93,18787.878787878788,1,yearly
nyc,4994.10,Onderdonk Ave & Gates Ave,2020,4417,2209,2208,4417,40.70413,-73.90737,12,202,4573.239755490152,1,yearly
nyc,4996.08,McKibbin St & Manhattan Ave,2020,17048,8529,8519,17048,40.70510901106289,-73.94407294541223,12,250,1466.4476771468794,1,yearly
nyc,5001.08,Little West St & 1 Pl,2020,124567,62068,62499,124567,40.7056929681631,-74.0167769769403,12,92,73.8558366180449,1,yearly
nyc,5001.09,Battery Pl & Greenwich St,2020,1169,566,603,1169,40.70463,-74.01507,1,98,8383.233532934131,1,yearly
nyc,5002.09,Harman St & Seneca Ave,2020,3793,1917,1876,3793,40.70577,-73.91292,11,192,5061.956235170051,1,yearly
nyc,5004.02,Boerum St & Broadway,2020,19297,9623,9674,19297,40.70538095785399,-73.9497650089102,12,179,927.6053272529408,1,yearly
nyc,5010.02,Willoughby Ave & Wyckoff Ave,2020,11979,5984,5995,11979,40.705614,-73.92153,12,224,1869.9390600217046,1,yearly
nyc,5018.06,Knickerbocker Ave & Thames St,2020,14973,7488,7485,14973,40.70539,-73.92976,12,198,1322.3802845121218,1,yearly
nyc,5024.08,Front St & Maiden Ln,2020,38101,18730,19371,38101,40.70530995290321,-74.00612596047905,12,127,333.32458465657066,1,yearly
nyc,5025.02,Madison St & Forest Ave,2020,7609,3861,3748,7609,40.70555,-73.90245,12,154,2023.9190432382704,1,yearly
nyc,5027.02,Bushwick Ave & McKibbin St,2020,7408,3710,3698,7408,40.705517,-73.93936,12,225,3037.257019438445,1,yearly
nyc,5034.03,Menahan St & Onderdonk Ave,2020,3866,1958,1908,3866,40.70553,-73.9096,12,185,4785.307811691671,1,yearly
nyc,5036.06,Leonard St & Boerum St,2020,14977,7467,7510,14977,40.705833020326075,-73.94644594929963,12,210,1402.1499632770247,1,yearly
nyc,5043.06,Suydam St & St. Nicholas Ave,2020,4455,2226,2229,4455,40.70636,-73.91945,12,205,4601.571268237934,1,yearly
nyc,5045.05,Division Av & Hooper St,2020,15,8,7,15,40.70684203101325,-73.9544353965357,1,251,1673333.3333333335,1,yearly
nyc,5045.05,Division Ave & Hooper St,2020,19248,9663,9585,19248,40.70684200145582,-73.95443501861408,12,251,1304.0315876974232,1,yearly
nyc,5051.01,Wyckoff Av & Jefferson St,2020,12656,6293,6363,12656,40.707165,-73.923711,12,200,1580.2781289506952,1,yearly
nyc,5051.02,Irving Ave & Jefferson St,2020,14264,7106,7158,14264,40.70538,-73.92535,12,232,1626.4722378014583,1,yearly
nyc,5059.02,McKibbin St & Bogart St,2020,16925,8368,8557,16925,40.706237,-73.933871,12,190,1122.5997045790252,1,yearly
nyc,5062.01,Kent Ave & S 11 St,2020,50853,25358,25495,50853,40.707644970891785,-73.96841500937322,12,89,175.01425677934438,1,yearly
nyc,5065.04,John St & William St,2020,39110,19584,19526,39110,40.708621017072765,-74.0072219586384,12,227,580.4142163129635,1,yearly
nyc,5065.10,Maiden Ln & Pearl St,2020,45836,22857,22979,45836,40.70706495952147,-74.00731895838014,12,187,407.97626319923205,1,yearly
nyc,5065.12,William St & Pine St,2020,53958,27131,26827,53958,40.707179011818646,-74.00887300262636,12,201,372.5119537417992,1,yearly
nyc,5065.14,Cliff St & Fulton St,2020,61431,30440,30991,61431,40.70838,-74.00495,12,200,325.5685240350963,1,yearly
nyc,5066.03,Fairview Ave & Linden St,2020,3807,1912,1895,3807,40.70694,-73.90632,12,155,4071.4473338586813,1,yearly
nyc,5068.02,Montrose Ave & Bushwick Ave,2020,27990,14030,13960,27990,40.70767795548136,-73.94016194485033,12,209,746.6952483029653,1,yearly
nyc,5074.08,Woodward Ave & Harman St,2020,4213,2191,2022,4213,40.70793,-73.91092,12,127,3014.478993591265,1,yearly
nyc,5082.08,Jefferson St & Cypress Ave,2020,8149,4053,4096,8149,40.70907,-73.92157,12,153,1877.5309853969811,1,yearly
nyc,5084.03,Division Ave & Marcy Ave,2020,7220,3634,3586,7220,40.70708700054992,-73.95796795607718,12,278,3850.415512465374,1,yearly
nyc,5090.06,Harrison Pl & Porter Ave,2020,6097,3041,3056,6097,40.70686,-73.92851,12,188,3083.4836804986057,1,yearly
nyc,5093.01,Bedford Ave & S 9 St,2020,16867,8407,8460,16867,40.70853095485582,-73.96408994990078,12,192,1138.317424556827,1,yearly
nyc,5096.11,Pearl St & Peck Slip,2020,48935,24343,24592,48935,40.708485,-74.002751,12,158,322.87728619597425,1,yearly
nyc,5098.1,Peck Slip & Front St,2020,2500,1214,1286,2500,40.707873,-74.00167,1,130,5200.0,1,yearly
nyc,5099.02,Waterbury St & Stagg St,2020,9469,4729,4740,9469,40.71019,-73.93734,12,173,1827.0144682648645,1,yearly
nyc,5099.03,White St & Johnson Ave,2020,3423,1701,1722,3423,40.707174,-73.93581,12,171,4995.617879053462,1,yearly
nyc,5105.01,Liberty St & Broadway,2020,45494,22827,22667,45494,40.709056006247735,-74.01043398108243,8,215,472.5897920604915,1,yearly
nyc,5105.09,Liberty St & Nassau St,2020,5193,2568,2625,5193,40.70858895373454,-74.0093549493941,3,232,4467.5524744848835,1,yearly
nyc,5106.04,Greene Ave & Grandview Ave,2020,4876,2463,2413,4876,40.709697,-73.907856,12,157,3219.852337981952,1,yearly
nyc,5108.01,Scholes St & Manhattan Ave,2020,36547,18347,18200,36547,40.70870394377102,-73.94486293337381,12,186,508.93370180863,1,yearly
nyc,5114.06,West Thames St,2020,75953,37925,38028,75953,40.70834698040766,-74.01713401258017,11,98,129.02716153410663,1,yearly
nyc,5115.01,Onderdonk Ave & Dekalb Ave,2020,3802,1938,1864,3802,40.70863,-73.91497,12,120,3156.233561283535,1,yearly
nyc,5115.05,Willoughby Ave & Onderdonk Ave,2020,3614,1805,1809,3614,40.7098,-73.91727,12,144,3984.504703929164,1,yearly
nyc,5117.05,Stagg St & Union Ave,2020,44312,22235,22077,44312,40.708770960651826,-73.9509529490676,12,231,521.3034843834628,1,yearly
nyc,5123.07,Stewart Ave & Johnson Ave,2020,3818,1892,1926,3818,40.70869,-73.92587,12,142,3719.2247249869038,1,yearly
nyc,5125.03,S 5 Pl & S 5 St,2020,123517,61422,62095,123517,40.710451,-73.960876,12,277,224.2606280916797,1,yearly
nyc,5125.07,Broadway & Roebling St,2020,33440,16760,16680,33440,40.70924801105765,-73.96063102061005,12,283,846.2918660287082,1,yearly
nyc,5128.04,Catherine St & Monroe St,2020,41932,20818,21114,41932,40.711174010923415,-73.99682600471692,12,153,364.87646666030713,1,yearly
nyc,5137.10,Spruce St & Nassau St,2020,45661,22914,22747,45661,40.711463970221004,-74.00552400790619,12,241,527.8027200455531,1,yearly
nyc,5137.11,Fulton St & William St,2020,46744,23413,23331,46744,40.70959865917785,-74.00655016019789,12,245,524.1314393291118,1,yearly
nyc,5140.06,Bushwick Ave & Stagg St,2020,6449,3236,3213,6449,40.709897,-73.94008,12,193,2992.712048379594,1,yearly
nyc,5146.03,Stanhope St & Fairview Ave,2020,4562,2341,2221,4562,40.70998,-73.91116,12,129,2827.7071459886015,1,yearly
nyc,5148.03,Leonard St & Maujer St,2020,27205,13593,13612,27205,40.710368948917,-73.94705994760466,12,192,705.7526190038595,1,yearly
nyc,5156.05,S 4 St & Rodney St,2020,32087,16099,15988,32087,40.70934,-73.95608,12,291,906.9093402312463,1,yearly
nyc,5159.04,Pike St & Monroe St,2020,52077,25912,26165,52077,40.71173100170276,-73.9919300104598,12,128,245.7898880503869,1,yearly
nyc,5164.04,Broadway & Berry St,2020,42011,21036,20975,42011,40.71044594589303,-73.96525095034816,12,176,418.93789721739546,1,yearly
nyc,5167.06,St James Pl & Pearl St,2020,24209,12041,12168,24209,40.711174003411486,-74.0001650095948,12,167,689.8260977322483,1,yearly
nyc,5170.01,Stagg St & Morgan Ave,2020,7627,3796,3831,7627,40.710681,-73.93372,12,117,1534.0238625934182,1,yearly
nyc,5175.08,Fulton St & Broadway,2020,77540,38676,38864,77540,40.711066,-74.009447,12,216,278.5659014702089,1,yearly
nyc,5178.06,Graham Ave & Grand St,2020,36664,18332,18332,36664,40.711863,-73.944024,12,195,531.8568623172595,1,yearly
nyc,5181.04,Cherry St,2020,60030,30132,29898,60030,40.7121990014148,-73.97948101131844,12,117,194.9025487256372,1,yearly
nyc,5184.07,South End Ave & Liberty St,2020,27042,13553,13489,27042,40.711512,-74.015756,4,100,369.7951334960432,1,yearly
nyc,5184.08,West St & Liberty St,2020,127785,63830,63955,127785,40.711444,-74.014847,9,126,98.60312243221036,1,yearly
nyc,5187.03,Hope St & Union Ave,2020,46634,23304,23330,46634,40.71167393854164,-73.95141300629324,12,301,645.45181627139,1,yearly
nyc,5190.07,Madison St & Clinton St,2020,51394,25699,25695,51394,40.712690009048856,-73.98776300495533,12,156,303.5373779040355,1,yearly
nyc,5198.04,Market St & Cherry St,2020,35378,17562,17816,35378,40.710762006638525,-73.99400398428274,12,131,370.2866188026457,1,yearly
nyc,5204.05,S 4 St & Wythe Ave,2020,94970,47391,47579,94970,40.712858959773136,-73.96590296330182,12,146,153.73275771296198,1,yearly
nyc,5207.01,Centre St & Chambers St,2020,82824,41519,41305,82824,40.71273296317646,-74.00460701058485,12,237,286.1489423355549,1,yearly
nyc,5210.01,Powers St & Olive St,2020,9286,4647,4639,9286,40.71323,-73.93894,12,192,2067.628688348051,1,yearly
nyc,5216.04,Barclay St & Church St,2020,42380,21180,21200,42380,40.71291200730929,-74.01020201035483,12,215,507.3147711184521,1,yearly
nyc,5225.02,Flushing Ave & Woodward Ave,2020,6024,3016,3008,6024,40.71246,-73.91873,12,113,1875.8300132802126,1,yearly
nyc,5235.05,S 3 St & Bedford Ave,2020,55903,27930,27973,55903,40.71260496157079,-73.96264400143265,12,243,434.68150188719744,1,yearly
nyc,5238.04,Division St & Bowery,2020,14,5,9,14,40.71413089,-73.9970468,1,258,1842857.1428571427,1,yearly
nyc,5238.04,Division St & Bowery (old),2020,1250,593,657,1250,40.714131,-73.997047,1,258,20640.0,1,yearly
nyc,5238.05,St James Pl & Oliver St,2020,41110,20368,20742,41110,40.713079003856386,-73.99851197974559,12,257,625.1520311359766,1,yearly
nyc,5241.02,Metropolitan Ave & Vandervoort Ave,2020,2110,1061,1049,2110,40.71429,-73.93323,12,109,5165.876777251185,1,yearly
nyc,5247.10,Reade St & Broadway,2020,42137,21087,21050,42137,40.714504974093224,-74.00562798217207,12,207,491.25471675724424,1,yearly
nyc,5250.05,Bushwick Ave & Powers St,2020,21440,10786,10654,21440,40.712476939170244,-73.94100000319834,12,194,904.8507462686567,1,yearly
nyc,5259.06,Devoe St & Lorimer St,2020,31258,15617,15641,31258,40.713352012027165,-73.94910301630082,12,289,924.5633117921813,1,yearly
nyc,5262.09,Madison St & Montgomery St,2020,40584,20298,20286,40584,40.713126,-73.984844,12,167,411.4922136802681,1,yearly
nyc,5267.08,Grand St & Havemeyer St,2020,36287,18073,18214,36287,40.7128680210387,-73.95698100908488,12,371,1022.4047179430651,1,yearly
nyc,5267.09,Roebling St & N 4 St,2020,39503,19711,19792,39503,40.71469,-73.95739,12,338,855.6312178821862,1,yearly
nyc,5270.05,Pike St & E Broadway,2020,56041,28009,28032,56041,40.714066979885196,-73.99293900246732,12,240,428.257882621652,1,yearly
nyc,5270.07,Forsyth St & Canal St,2020,90289,44812,45477,90289,40.71581597301455,-73.99422397702754,12,371,410.90276777902073,1,yearly
nyc,5270.08,Division St & Bowery,2020,46208,22663,23545,46208,40.714193,-73.996732,12,239,517.2264542936288,1,yearly
nyc,5273.01,Metropolitan Ave & Stewart Ave,2020,2562,1267,1295,2562,40.71401,-73.92793,12,74,2888.368462138954,1,yearly
nyc,5279.03,Centre St & Worth St,2020,39743,19793,19950,39743,40.71494800236726,-74.00234497003993,12,307,772.463075258536,1,yearly
nyc,5282.02,Devoe St & Morgan Ave,2020,9796,4884,4912,9796,40.713811,-73.93515,12,105,1071.8660677827684,1,yearly
nyc,5288.08,Park Pl & Church St,2020,33474,16665,16809,33474,40.713341975518524,-74.009355004324,12,218,651.2517177510904,1,yearly
nyc,5288.09,Warren St & W Broadway,2020,4644,2305,2339,4644,40.71473996086558,-74.00910600892047,3,206,4435.831180017227,1,yearly
nyc,5288.12,Murray St & Greenwich St,2020,78593,38235,40358,78593,40.714851969575285,-74.01122300851979,12,165,209.9423612789943,1,yearly
nyc,5291.05,Graham Ave & Conselyea St,2020,32956,16495,16461,32956,40.715143,-73.944507,12,201,609.9041145770118,1,yearly
