mode,start_station_id,start_station_name,year,trips,start_trips,end_trips,touchpoints,station_lat,station_lng,months_covered,crashes_within_100m,crashes_within_100m_per_100k_trips,risk_proxy_available,data_quality
nyc,3593.1,Flatbush Ave & Lincoln Rd,2025,39645,19746,19899,39645,40.66131,-73.96091,12,17,42.880565014503716,1,yearly
nyc,3596.04,4 Ave & 26 St,2025,14198,6961,7237,14198,40.660079,-73.998633,12,11,77.47570080292999,1,yearly
nyc,3608.06,Maple St & Albany Ave,2025,10930,5440,5490,10930,40.66155,-73.93974,12,10,91.49130832570906,1,yearly
nyc,3611.02,Prospect Park SW & 10 Ave,2025,31263,15757,15506,31263,40.659945,-73.977504,12,2,6.397338707097848,1,yearly
nyc,3617.02,Maple St & New York Ave,2025,14860,7399,7461,14860,40.66104,-73.94795,12,9,60.56527590847914,1,yearly
nyc,3620.02,Windsor Pl & 8 Ave,2025,21613,10809,10804,21613,40.660906,-73.983074,12,2,9.253689908851156,1,yearly
nyc,3625.04,Bedford Ave & Maple St,2025,14840,7389,7451,14840,40.66035,-73.95679,12,10,67.38544474393531,1,yearly
nyc,3625.07,Rogers Ave & Lincoln Rd,2025,23983,11975,12008,23983,40.66127,-73.95352,12,6,25.017720885627316,1,yearly
nyc,3628.11,6 Ave & 21 St,2025,38594,19290,19304,38594,40.66016,-73.990974,11,1,2.5910763331087736,1,yearly
nyc,3633.08,Lincoln Rd & Ocean Ave,2025,62614,31275,31339,62614,40.6605,-73.9626,12,7,11.179608394288817,1,yearly
nyc,3639.04,Schenectady Ave & Maple St,2025,4015,1994,2021,4015,40.66178,-73.93445,12,13,323.78580323785803,1,yearly
nyc,3648.08,Kingston Ave & E New York Ave,2025,15811,7880,7931,15811,40.66219,-73.94293,12,7,44.2729745114161,1,yearly
nyc,3651.04,West Drive & Prospect Park West,2025,129998,65134,64864,129998,40.6610633719006,-73.97945255041122,12,7,5.384698226126556,1,yearly
nyc,3657.06,Sterling St & Nostrand Ave,2025,33044,16478,16566,33044,40.66318,-73.95076,12,17,51.44655610700884,1,yearly
nyc,3660.07,7 Ave & 17 St,2025,26875,13413,13462,26875,40.66093779493168,-73.98680448532104,12,4,14.883720930232558,1,yearly
nyc,3665.06,Sterling St & Bedford Ave,2025,14535,7259,7276,14535,40.6627059,-73.9569115,12,12,82.55933952528379,1,yearly
nyc,3668.04,21 St & 4 Ave,2025,22498,11211,11287,22498,40.662584,-73.995554,12,15,66.6725931193884,1,yearly
nyc,3671.01,E New York Ave & Utica Ave,2025,5439,2709,2730,5439,40.662686,-73.931755,10,23,422.87185144328004,1,yearly
nyc,3680.04,E New York Ave & Troy Ave,2025,6231,3092,3139,6231,40.66227,-73.93762,12,8,128.39030653185682,1,yearly
nyc,3688.06,Brooklyn Ave & Lefferts Ave,2025,15647,7800,7847,15647,40.662564,-73.945565,12,12,76.69201763916406,1,yearly
nyc,3696.05,Rogers Ave & Sterling St,2025,16975,8468,8507,16975,40.6630619,-73.9538746,12,10,58.910162002945505,1,yearly
nyc,3699.07,17 St & 5 Ave,2025,41603,20765,20838,41603,40.663493,-73.991007,12,13,31.247746556738697,1,yearly
nyc,3704.01,Washington Ave & Empire Blvd,2025,19763,9876,9887,19763,40.66314,-73.9605695,12,14,70.83944745230987,1,yearly
nyc,3704.04,Flatbush Ave & Ocean Ave,2025,38902,19393,19509,38902,40.663657,-73.963014,12,5,12.852809624183847,1,yearly
nyc,3707.01,23 St & 3 Ave,2025,4345,2107,2238,4345,40.662611,-73.998623,12,9,207.13463751438434,1,yearly
nyc,3710.07,Lefferts Ave & Schenectady Ave,2025,14607,7276,7331,14607,40.66343,-73.93472,12,14,95.84445813650989,1,yearly
nyc,3719.02,Lefferts Ave & Albany Ave,2025,14084,7037,7047,14084,40.66288,-73.94019,12,6,42.60153365521159,1,yearly
nyc,3722.04,Prospect Park West & 8 St,2025,75401,37831,37570,75401,40.66514681533792,-73.97637605667114,12,5,6.631211787642074,1,yearly
nyc,3728.04,Empire Blvd & New York Ave,2025,7791,3901,3890,7791,40.66403,-73.94769,12,16,205.36516493389806,1,yearly
nyc,3728.05,New York Ave & Montgomery St,2025,9111,4554,4557,9111,40.66509,-73.94824,12,7,76.83020524640544,1,yearly
nyc,3731.11,14 St & 7 Ave,2025,63071,31559,31512,63071,40.663779,-73.98396846,12,5,7.92757368679742,1,yearly
nyc,3736.03,Bedford Ave & Montgomery St,2025,14907,7515,7392,14907,40.665816,-73.956934,12,11,73.79083651975581,1,yearly
nyc,3739.06,4 Ave & 17 St,2025,15870,7881,7989,15870,40.665507,-73.993037,12,39,245.74669187145557,1,yearly
nyc,3742.11,Carroll St & Rochester Ave,2025,8833,4414,4419,8833,40.66598,-73.9284,12,7,79.24827351975546,1,yearly
nyc,3751.05,Crown St & Troy Ave,2025,16354,8190,8164,16354,40.66559,-73.93712,12,4,24.458847988259755,1,yearly
nyc,3759.07,Kingston Ave & Montgomery St,2025,19138,9514,9624,19138,40.66481,-73.94269,12,8,41.801651165221024,1,yearly
nyc,3762.08,10 St & 7 Ave,2025,78451,39183,39268,78451,40.6662078,-73.98199886,12,7,8.922767077538845,1,yearly
nyc,3768.02,Crown St & Rogers Ave,2025,19072,9543,9529,19072,40.66639,-73.95346,12,8,41.946308724832214,1,yearly
nyc,3771.06,14 St & 5 Ave,2025,61142,30510,30632,61142,40.666287,-73.98895053,12,4,6.542147787118511,1,yearly
nyc,3776.05,Montgomery St & Franklin Ave,2025,18943,9467,9476,18943,40.666439306870814,-73.9605563879013,12,9,47.5109539143747,1,yearly
nyc,3776.1,McKeever Pl & Sullivan Pl,2025,1239,76,1163,1239,40.66432331577469,-73.95921791486467,11,5,403.55125100887807,1,yearly
nyc,3776.10,McKeever Pl & Sullivan Pl,2025,7256,4187,3069,7256,40.66432331577469,-73.95921791486467,12,5,68.90848952590959,1,yearly
nyc,3779.02,3 Ave & 17 St,2025,5842,2907,2935,5842,40.666168,-73.995549,12,53,907.223553577542,1,yearly
nyc,3782.03,Carroll St & Utica Ave,2025,10106,5132,4974,10106,40.66619,-73.93162,12,19,188.00712448050663,1,yearly
nyc,3791.02,Albany Ave & Carroll St,2025,16822,8509,8313,16822,40.6667,-73.93972,12,9,53.50136725716324,1,yearly
nyc,3803.05,6 Ave & 12 St,2025,42262,21049,21213,42262,40.6663181,-73.9854617,12,7,16.56334295584686,1,yearly
nyc,3803.09,6 Ave & 9 St,2025,82216,41064,41152,82216,40.668127,-73.98377641,12,5,6.081541305828549,1,yearly
nyc,3811.05,16 St & 4 Ave,2025,19984,9806,10178,19984,40.666197,-73.992466,12,19,95.07606084867894,1,yearly
nyc,3814.01,Buffalo Ave & E New York Ave,2025,10666,5322,5344,10666,40.66591,-73.92602,12,12,112.50703168948058,1,yearly
nyc,3822.08,Schenectady Ave & President St,2025,14434,7552,6882,14434,40.66732,-73.93398,12,10,69.28086462519052,1,yearly
nyc,3831.03,Kingston Ave & Carroll St,2025,23450,11838,11612,23450,40.66688,-73.9425,12,6,25.5863539445629,1,yearly
nyc,3834.1,6 St & 7 Ave,2025,10355,562,9793,10355,40.6686627,-73.97988067,9,12,115.88604538870112,1,yearly
nyc,3834.10,6 St & 7 Ave,2025,51966,30432,21534,51966,40.6686627,-73.97988067,12,12,23.092021706500404,1,yearly
nyc,3839.02,President St & Nostrand Ave,2025,25463,13824,11639,25463,40.66811,-73.9505,12,4,15.709068059537367,1,yearly
nyc,3842.08,10 St & 5 Ave,2025,42279,21107,21172,42279,40.6686273,-73.98700053,12,4,9.460961706757493,1,yearly
nyc,3845.05,Eastern Pkwy & Ralph Ave,2025,4665,2339,2326,4665,40.66852,-73.92284,12,10,214.36227224008573,1,yearly
nyc,3847.04,Carroll St & Franklin Ave,2025,19142,9578,9564,19142,40.6679411,-73.9588,12,14,73.13760317626162,1,yearly
nyc,3850.03,3 Ave & 14 St,2025,20358,10090,10268,20358,40.6685455,-73.99333264,12,13,63.85696040868455,1,yearly
nyc,3853.02,Eastern Pkwy & Rochester Ave,2025,11404,5888,5516,11404,40.66846,-73.9282,12,20,175.377060680463,1,yearly
nyc,3856.03,Flatbush Ave & Eastern Pkwy,2025,11330,6128,5202,11330,40.668757,-73.966438,12,0,0.0,1,yearly
nyc,3862.07,Eastern Pkwy & Troy Ave,2025,18583,10344,8239,18583,40.66929,-73.93679,12,15,80.71893666254103,1,yearly
nyc,3865.05,3 St & Prospect Park West,2025,92788,46768,46020,92788,40.668132,-73.97363831,12,3,3.233176703884123,1,yearly
nyc,3871.02,Eastern Pkwy & Brooklyn Ave,2025,26637,13370,13267,26637,40.66939,-73.94514,12,9,33.78758869242032,1,yearly
nyc,3874.01,5 St & 6 Ave,2025,34908,17438,17470,34908,40.6704836,-73.98208968,12,3,8.594018563080096,1,yearly
nyc,3877.04,Pitkin Ave & Grafton St,2025,6526,3278,3248,6526,40.66852,-73.91908,12,19,291.14311982837876,1,yearly
nyc,3879.04,Union St & Bedford Ave,2025,42267,21217,21050,42267,40.6691783,-73.9554162,12,12,28.390943289090778,1,yearly
nyc,3882.01,12 St & 4 Ave,2025,26405,13184,13221,26405,40.668603,-73.9904394,12,9,34.08445370195039,1,yearly
nyc,3885.06,Buffalo Ave & St John's Pl,2025,4938,2606,2332,4938,40.67015,-73.92538,12,9,182.26002430133656,1,yearly
nyc,3887.03,Carroll St & Washington Ave,2025,21721,10953,10768,21721,40.6686744,-73.9618148,12,6,27.62303761336955,1,yearly
nyc,3893.03,Eastern Pkwy & Schenectady Ave,2025,21474,10933,10541,21474,40.66876,-73.93376,12,28,130.3902393592251,1,yearly
nyc,3902.06,Eastern Pkwy & Kingston Ave,2025,64670,33898,30772,64670,40.66959,-73.94237,12,23,35.56517705272924,1,yearly
nyc,3905.15,3 St & 7 Ave,2025,88175,44187,43988,88175,40.6703837,-73.97839676,12,8,9.07286645874681,1,yearly
nyc,3911.05,Eastern Pkwy & Nostrand Ave,2025,24135,13174,10961,24135,40.66967,-73.9503,12,16,66.2937642428009,1,yearly
nyc,3914.02,7 St & 5 Ave,2025,43406,21676,21730,43406,40.6704922,-73.98541675,12,10,23.03828963737732,1,yearly
nyc,3917.03,St Johns Pl & Howard Ave,2025,4280,2150,2130,4280,40.66992,-73.92002,12,36,841.1214953271028,1,yearly
nyc,3919.07,Eastern Pkwy & Franklin Ave (NE Corner),2025,72366,37773,34593,72366,40.6707767,-73.9576801,12,20,27.637288229278944,1,yearly
nyc,3919.12,Eastern Pkwy & Franklin Ave (SW Corner),2025,34251,17442,16809,34251,40.670529,-73.958222,12,16,46.7139645557794,1,yearly
nyc,3922.02,10 St & 2 Ave,2025,24716,12333,12383,24716,40.671907,-73.993612,12,4,16.18384851917786,1,yearly
nyc,3925.03,Sterling Pl & Rochester Ave,2025,5418,2975,2443,5418,40.67128,-73.92825,12,23,424.5108896271687,1,yearly
nyc,3928.08,Eastern Pkwy & Washington Ave,2025,47486,25457,22029,47486,40.6716493,-73.9631145,12,19,40.0117929495009,1,yearly
nyc,3931.09,Bay St & Court St,2025,7990,3731,4259,7990,40.671409,-74.001328,12,0,0.0,1,yearly
nyc,3934.06,Sterling Pl & Schenectady Ave,2025,8094,4275,3819,8094,40.6716,-73.93378,12,13,160.61279960464543,1,yearly
nyc,3934.07,Troy Ave & Park Pl,2025,12075,6354,5721,12075,40.67251,-73.93642,12,16,132.50517598343686,1,yearly
nyc,3940.04,Sigourney St & Columbia St,2025,16605,7962,8643,16605,40.67267243410948,-74.0087952464819,12,1,6.022282445046672,1,yearly
nyc,3943.03,St Johns Pl & Kingston Ave,2025,23824,12137,11687,23824,40.67113,-73.94222,12,8,33.5795836131632,1,yearly
nyc,3946.07,1 St & 6 Ave,2025,45327,22737,22590,45327,40.672784,-73.979826,12,2,4.412381141483001,1,yearly
nyc,3950.03,Park Pl & Thomas S. Boyland St,2025,6975,3534,3441,6975,40.67154,-73.91433,12,18,258.06451612903226,1,yearly
nyc,3952.07,Lincoln Pl & Nostrand Ave,2025,32767,17226,15541,32767,40.67077,-73.9507,12,4,12.207403790398876,1,yearly
nyc,3955.05,4 Ave & 9 St,2025,49813,24771,25042,49813,40.6705135,-73.98876585,12,13,26.097605042860298,1,yearly
nyc,3958.02,Sterling Pl & Ralph Ave,2025,4330,2165,2165,4330,40.67095,-73.92222,12,8,184.75750577367205,1,yearly
nyc,3960.01,Lincoln Pl & Classon Ave,2025,37313,19268,18045,37313,40.6721683,-73.9609,12,5,13.400155441803125,1,yearly
nyc,3966.01,St Johns Pl & Utica Ave,2025,16284,8349,7935,16284,40.6705,-73.9308,12,21,128.96094325718497,1,yearly
nyc,3966.03,Park Pl & Utica Ave,2025,9506,4854,4652,9506,40.67242,-73.93094,12,13,136.7557332211235,1,yearly
nyc,3972.08,Henry St & Bay St,2025,12096,5883,6213,12096,40.6725058,-74.00494695,12,4,33.06878306878307,1,yearly
nyc,3975.02,Albany Ave & Park Pl,2025,15172,7774,7398,15172,40.67297,-73.93896,12,6,39.54653308726602,1,yearly
nyc,3978.13,Garfield Pl & 8 Ave,2025,58671,29358,29313,58671,40.6711978,-73.97484126,11,1,1.7044195599188696,1,yearly
nyc,3981.1,Dwight St & Van Dyke St,2025,98,76,22,98,40.67363551341504,-74.01195555925369,6,0,0.0,1,yearly
nyc,3981.10,Dwight St & Van Dyke St,2025,11601,5401,6200,11601,40.67363551341504,-74.01195555925369,12,0,0.0,1,yearly
nyc,3982.01,Eastern Pkwy & St Marks Ave,2025,4284,2129,2155,4284,40.67319,-73.91083,12,18,420.16806722689074,1,yearly
nyc,3984.02,Sterling Pl & New York Ave,2025,38221,20283,17938,38221,40.67234,-73.94763,12,7,18.314539127704666,1,yearly
nyc,3987.06,5 Ave & 3 St,2025,72411,36135,36276,72411,40.6728155,-73.98352355,12,5,6.905028241565509,1,yearly
nyc,3991.04,Prospect Pl & Howard Ave,2025,3623,1881,1742,3623,40.67261,-73.91977,12,3,82.80430582390284,1,yearly
nyc,3993.03,Sterling Pl & Bedford Ave,2025,47298,23935,23363,47298,40.672695,-73.954131,12,6,12.685525815045034,1,yearly
nyc,3996.01,7 St & 3 Ave,2025,35498,17664,17834,35498,40.67260298150126,-73.98983001708984,12,4,11.268240464251507,1,yearly
nyc,3999.06,Park Pl & Buffalo Ave,2025,5747,2957,2790,5747,40.67202,-73.92539,12,13,226.2049765094832,1,yearly
nyc,4001.09,St Johns Pl & Washington Ave,2025,52997,26805,26192,52997,40.6737236,-73.9631611,12,12,22.642791101383096,1,yearly
nyc,4007.01,Schenectady Ave & Prospect Pl,2025,12859,6530,6329,12859,40.67351,-73.93363,12,9,69.98989034917179,1,yearly
nyc,4010.01,Plaza St East & Flatbush Ave,2025,97541,50802,46739,97541,40.673134,-73.969106,12,4,4.100839646917707,1,yearly
nyc,4010.13,Plaza St West & Flatbush Ave,2025,86819,43809,43010,86819,40.6750207,-73.97111473,12,55,63.350188322832565,1,yearly
nyc,4010.15,Grand Army Plaza & Plaza St West,2025,80732,40213,40519,80732,40.6729679,-73.97087984,12,11,13.625328246544123,1,yearly
nyc,4013.08,Columbia St & Lorraine St,2025,10389,4387,6002,10389,40.6747055,-74.0075572,12,2,19.25113100394648,1,yearly
nyc,4014.01,Pacific St & Sackman St,2025,2048,1017,1031,2048,40.67522,-73.9061,12,5,244.140625,1,yearly
nyc,4016.03,Kingston Ave & Park Pl,2025,23281,11874,11407,23281,40.67308,-73.94191,12,4,17.18139255186633,1,yearly
nyc,4019.06,Carroll St & 6 Ave,2025,60153,29966,30187,60153,40.6740886,-73.9787282,12,5,8.312137383006666,1,yearly
nyc,4023.01,St Marks Ave & Thomas S. Boyland St,2025,2266,1171,1095,2266,40.67313,-73.91387,12,3,132.3918799646955,1,yearly
nyc,4023.05,Pacific St & Thomas S. Boyland St,2025,3378,1828,1550,3378,40.67568,-73.91396,12,17,503.25636471284787,1,yearly
nyc,4025.02,Prospect Pl & Nostrand Ave,2025,40151,20398,19753,40151,40.67428,-73.9503,12,10,24.90597992578018,1,yearly
nyc,4028.03,3 St & 3 Ave,2025,40611,19825,20786,40611,40.6750705,-73.98775226,12,9,22.161483341951687,1,yearly
nyc,4028.04,4 Ave & 3 St,2025,46632,23247,23385,46632,40.673746,-73.985649,12,3,6.433350488934638,1,yearly
nyc,4031.05,St Marks Ave & Ralph Ave,2025,4284,2246,2038,4284,40.67372,-73.92199,12,3,70.0280112044818,1,yearly
nyc,4033.16,Sterling Pl & Franklin Ave,2025,67656,33839,33817,67656,40.67324785,-73.95689517,12,4,5.912262031453234,1,yearly
nyc,4033.18,Sterling Pl & Classon Ave,2025,34860,18212,16648,34860,40.6739411,-73.96026,12,1,2.8686173264486516,1,yearly
nyc,4039.04,St Marks Ave & Rochester Ave,2025,7654,3880,3774,7654,40.67404,-73.92772,12,7,91.45544813169585,1,yearly
nyc,4042.08,Underhill Ave & Lincoln Pl,2025,63102,31609,31493,63102,40.6740123,-73.9671457,12,3,4.754207473614148,1,yearly
nyc,4045.01,Clinton St & Centre St,2025,11499,5637,5862,11499,40.67434,-74.00194698,12,4,34.785633533350726,1,yearly
nyc,4048.03,Bergen St & Troy Ave,2025,8174,4398,3776,8174,40.67524,-73.93596,12,7,85.63738683631026,1,yearly
nyc,4051.01,Berkeley Pl & 7 Ave,2025,124093,61976,62117,124093,40.675146838709786,-73.97523209452629,12,8,6.446777819860912,1,yearly
nyc,4054.06,Dwight St & Dikeman St,2025,9100,4181,4919,9100,40.67487503856169,-74.01048018571481,12,4,43.956043956043956,1,yearly
nyc,4055.04,Bergen St & Mother Gaston Blvd,2025,3363,1693,1670,3363,40.67374,-73.90852,12,7,208.14748736247395,1,yearly
nyc,4057.04,Brooklyn Ave & Prospect Pl,2025,29032,15137,13895,29032,40.67412,-73.94447,12,6,20.666850372003307,1,yearly
nyc,4060.09,Carroll St & 5 Ave,2025,64796,32318,32478,64796,40.6751622,-73.9814832,12,5,7.716525711463671,1,yearly
nyc,4064.03,Bergen St & Saratoga Ave,2025,4492,2290,2202,4492,40.67423,-73.91656,12,10,222.6179875333927,1,yearly
nyc,4066.15,Bedford Ave & Bergen St,2025,49512,24915,24597,49512,40.676368,-73.952918,12,11,22.216836322507675,1,yearly
nyc,4072.02,Bergen St & Buffalo Ave,2025,6342,3353,2989,6342,40.6747,-73.92512,12,6,94.6073793755913,1,yearly
nyc,4074.14,Classon Ave & St Marks Ave,2025,51316,25767,25549,51316,40.676513,-73.959431,11,4,7.794839816041781,1,yearly
nyc,4077.04,Smith St & 9 St,2025,52085,26041,26044,52085,40.6746957,-73.99785768,12,9,17.279447057694156,1,yearly
nyc,4077.07,Court St & Huntington St,2025,4954,2449,2505,4954,40.67595768953126,-73.99894942833194,2,6,121.11425111021397,1,yearly
nyc,4077.07,Court St & Nelson St,2025,32786,16334,16452,32786,40.676350998953126,-73.9987239798332,10,6,18.30049411334106,1,yearly
nyc,4080.01,Schenectady Ave & Pacific St,2025,11745,5963,5782,11745,40.67686,-73.93327,12,25,212.85653469561515,1,yearly
nyc,4083.13,Park Pl & Vanderbilt Ave,2025,15621,7862,7759,15621,40.6767,-73.969024,6,4,25.606555278151205,1,yearly
nyc,4086.05,Columbia St & W 9 St,2025,8646,4071,4575,8646,40.6769993,-74.00647134,12,6,69.39625260235947,1,yearly
nyc,4086.06,Henry St & W 9 St,2025,8405,4096,4309,8405,40.6763744,-74.00324957,12,5,59.488399762046406,1,yearly
nyc,4087.01,Van Sinderen Ave & Atlantic Ave,2025,6656,3313,3343,6656,40.67621,-73.90351,12,5,75.1201923076923,1,yearly
nyc,4089.01,Bergen St & Kingston Ave,2025,26287,13582,12705,26287,40.6756,-73.9415,12,9,34.237455776619626,1,yearly
nyc,4095.03,Van Brunt St & Wolcott St,2025,37644,17998,19646,37644,40.6773429,-74.01275056,12,4,10.625863351397301,1,yearly
nyc,4095.1,Van Brunt St & Van Dyke St,2025,353,351,2,353,40.6758329439129,-74.01472628116608,5,7,1983.0028328611897,1,yearly
nyc,4095.10,Van Brunt St & Van Dyke St,2025,34131,16599,17532,34131,40.6758329439129,-74.01472628116608,12,7,20.509214497084763,1,yearly
nyc,4096.08,Dean St & Rockaway Ave,2025,3408,1751,1657,3408,40.67486,-73.91123,12,15,440.14084507042253,1,yearly
nyc,4098.06,New York Ave & St Marks Ave,2025,32854,16656,16198,32854,40.67514,-73.94716,12,7,21.306385828209656,1,yearly
nyc,4101.17,President St & 4 Ave,2025,48735,24300,24435,48735,40.676757,-73.983262,12,16,32.83061454806607,1,yearly
nyc,4105.01,Pacific St & Ralph Ave,2025,6183,3159,3024,6183,40.67607,-73.92171,12,24,388.1610868510432,1,yearly
nyc,4107.05,Franklin Ave & St Marks Ave,2025,62449,31772,30677,62449,40.6758324,-73.9561677,12,11,17.614373328636166,1,yearly
nyc,4107.13,Dean St & Franklin Ave,2025,67793,33834,33959,67793,40.67759206937376,-73.955637216568,12,8,11.80062838346142,1,yearly
nyc,4110.1,3 St & Hoyt St,2025,320,313,7,320,40.6777287,-73.99364123,5,1,312.5,1,yearly
nyc,4110.10,3 St & Hoyt St,2025,32677,16049,16628,32677,40.6777287,-73.99364123,12,1,3.0602564494904674,1,yearly
nyc,4113.01,Pacific St & Rochester Ave,2025,4952,2486,2466,4952,40.67639,-73.92748,12,18,363.48949919224555,1,yearly
nyc,4116.08,Prospect Pl & Underhill Ave,2025,44025,22011,22014,44025,40.6769694,-73.96579,12,3,6.8143100511073245,1,yearly
nyc,4116.09,Washington Ave & Park Pl,2025,61780,31448,30332,61780,40.675832,-73.963308,12,9,14.567821301392035,1,yearly
nyc,4119.04,Clinton St & 4 Place,2025,44714,22333,22381,44714,40.6783563,-74.00014502,12,3,6.709308046696783,1,yearly
nyc,4120.02,Fulton St & Williams Ave,2025,5646,2765,2881,5646,40.67709,-73.9008,12,18,318.8097768331562,1,yearly
nyc,4122.03,Pacific St & Troy Ave,2025,16129,8077,8052,16129,40.67686,-73.93607,12,15,93.000186000372,1,yearly
nyc,4125.07,7 Ave & Park Pl,2025,103177,51583,51594,103177,40.6776147,-73.97324283,12,28,27.1378311057697,1,yearly
nyc,4125.13,Park Pl & Carlton Ave,2025,23186,12005,11181,23186,40.677358,-73.97211,6,19,81.94600189769689,1,yearly
nyc,4128.08,Pioneer St & Richards St,2025,9399,4316,5083,9399,40.6777748,-74.0094613,12,0,0.0,1,yearly
nyc,4129.1,Herkimer St & Eastern Pkwy,2025,739,19,720,739,40.67738,-73.90829,11,11,1488.4979702300407,1,yearly
nyc,4129.10,Herkimer St & Eastern Pkwy,2025,3435,2091,1344,3435,40.67738,-73.90829,12,11,320.23289665211064,1,yearly
nyc,4131.03,Brooklyn Ave & Dean St,2025,30926,15475,15451,30926,40.67669,-73.94437,12,11,35.56877708077346,1,yearly
nyc,4134.06,Berkeley Pl & 6 Ave,2025,52316,26108,26208,52316,40.6765304,-73.97846879,12,7,13.380227846165608,1,yearly
nyc,4137.1,Coffey St & Conover St,2025,286,190,96,286,40.677236,-74.015665,5,2,699.3006993006993,1,yearly
nyc,4137.10,Coffey St & Conover St,2025,20738,9853,10885,20738,40.677236,-74.015665,12,2,9.644131545954286,1,yearly
nyc,4137.14,Coffey St & Ferris St,2025,19942,9743,10199,19942,40.67818387977647,-74.0170168876648,12,2,10.029084344599339,1,yearly
nyc,4138.04,Thomas S. Boyland St & Fulton St,2025,7890,4432,3458,7890,40.67854,-73.91367,12,11,139.4169835234474,1,yearly
nyc,4140.03,Pacific St & Nostrand Ave,2025,45812,23013,22799,45812,40.6776,-73.94963,12,27,58.936523181699116,1,yearly
nyc,4143.04,3 Ave & Carroll St,2025,42152,20910,21242,42152,40.677027,-73.9865,12,5,11.86183336496489,1,yearly
nyc,4146.02,Columbus Pl & Atlantic Ave,2025,7355,3857,3498,7355,40.67717,-73.92285,12,13,176.75050985723996,1,yearly
nyc,4148.07,Pacific St & Classon Ave,2025,37748,18913,18835,37748,40.6791944,-73.9587903,12,13,34.43891067076402,1,yearly
nyc,4151.01,Smith St & 3 St,2025,45279,22649,22630,45279,40.6787242,-73.99599099,12,6,13.251176041873716,1,yearly
nyc,4154.02,Pacific St & Utica Ave,2025,8485,4307,4178,8485,40.6767,-73.93051,12,33,388.9216263995286,1,yearly
nyc,4157.1,Bergen St & Vanderbilt Ave,2025,1248,964,284,1248,40.6794388,-73.9680438,7,10,801.2820512820512,1,yearly
nyc,4157.10,Bergen St & Vanderbilt Ave,2025,126521,62796,63725,126521,40.6794388,-73.9680438,12,10,7.903826242283889,1,yearly
nyc,4157.15,Prospect Pl & Vanderbilt Ave,2025,67696,33796,33900,67696,40.67767534,-73.96902144,12,6,8.863152918931695,1,yearly
nyc,4161.01,Van Sinderen Ave & Truxton St,2025,12797,6402,6395,12797,40.6786,-73.90369,12,7,54.70032038759084,1,yearly
nyc,4166.08,Prospect Pl & 6 Ave,2025,56669,28292,28377,56669,40.6793307,-73.97519523,12,13,22.94023187280524,1,yearly
nyc,4169.04,Pioneer St & Van Brunt St,2025,35018,16675,18343,35018,40.679043,-74.011169,12,6,17.13404534810669,1,yearly
nyc,4170.08,Somers St & Rockaway Ave,2025,8889,4509,4380,8889,40.67872,-73.91105,12,16,179.99775002812464,1,yearly
nyc,4172.04,Herkimer St & New York Ave,2025,18637,9582,9055,18637,40.67955,-73.94709,12,13,69.75371572678006,1,yearly
nyc,4175.14,Douglass St & 4 Ave,2025,61140,30465,30675,61140,40.6792788,-73.98154004,12,5,8.177952240758914,1,yearly
nyc,4175.15,Union St & 4 Ave,2025,46977,23371,23606,46977,40.6772744,-73.98282002,12,15,31.93051919024203,1,yearly
nyc,4179.03,Fulton St & Saratoga Ave,2025,6684,3417,3267,6684,40.67853,-73.91642,12,15,224.4165170556553,1,yearly
nyc,4181.1,Brevoort Pl & Bedford Ave,2025,2089,306,1783,2089,40.68012,-73.95362,7,22,1053.1354715174725,1,yearly
nyc,4181.10,Brevoort Pl & Bedford Ave,2025,31892,16769,15123,31892,40.68012,-73.95362,12,22,68.98281700739997,1,yearly
nyc,4184.08,President St & Hoyt St,2025,29171,14557,14614,29171,40.680057,-73.991753,12,10,34.28062116485551,1,yearly
nyc,4187.04,Sumpter St & Fulton St,2025,5221,2665,2556,5221,40.67923,-73.92588,12,7,134.07393219689715,1,yearly
nyc,4190.06,Grand Ave & Bergen St,2025,50979,25580,25399,50979,40.678045,-73.962408,12,5,9.807960140449989,1,yearly
nyc,4193.14,1 Pl & Clinton St,2025,44046,22230,21816,44046,40.6809591,-73.99905709,12,5,11.351768605548745,1,yearly
nyc,4196.01,Lewis Ave & Fulton St,2025,8177,4190,3987,8177,40.67972,-73.93467,12,5,61.14711997064938,1,yearly
nyc,4196.05,Chauncey St & Stuyvesant Ave,2025,33011,16558,16453,33011,40.68012,-73.93168,12,8,24.23434612704856,1,yearly
nyc,4199.12,Carlton Ave & Dean St,2025,111293,55591,55702,111293,40.6809741,-73.9710097,12,5,4.492645539252244,1,yearly
nyc,4199.13,Carlton Ave & St Marks Ave,2025,20005,10001,10004,20005,40.67911856082166,-73.97176265716553,7,5,24.993751562109473,1,yearly
nyc,4202.04,Richards St & Delavan St,2025,13937,6744,7193,13937,40.6794327,-74.00785041,12,1,7.175145296692258,1,yearly
nyc,4203.04,Somers St & Broadway,2025,3369,1865,1504,3369,40.67945,-73.90474,12,17,504.60077174235676,1,yearly
nyc,4205.06,Kingston Ave & Herkimer St,2025,25286,13025,12261,25286,40.67890679,-73.94142771,12,12,47.457090880329034,1,yearly
nyc,4208.01,Sterling Pl & 5 Ave,2025,43419,21687,21732,43419,40.678970070475735,-73.97855266928671,12,5,11.515695893502844,1,yearly
nyc,4212.01,MacDougal St & Rockaway Ave,2025,5711,2985,2726,5711,40.68018,-73.91136,12,6,105.06040973559797,1,yearly
